listing_id,creation_date,location_of_seller,brand,model_name,model_year,engine_displacement,license_rank,kilometrage,amount_of_owners,color,listed_price,active,last_seen,brand_model_name,model_count,model_rank
82764311,2025-02-01,tel aviv,Yamaha,MT-03,2024,350,A1,2700,1,Dark Blue,34000.0,1,2025-04-04,Yamaha MT-03,14,30
84256866,2025-03-23,nes tziona rehovot,Yamaha,MT-03,2023,350,A1,14700,3,black,26500.0,1,2025-04-04,Yamaha MT-03,14,30
42084415,2025-03-13,beer sheva area,KTM,Enduro EXC 125,2014,125,A2,0,6,orange,22000.0,1,2025-04-04,KTM Enduro EXC 125,13,31
43833965,2025-01-21,beer sheva area,KTM,Enduro EXC 125,2014,125,A2,1000,3,orange,19000.0,1,2025-04-04,KTM Enduro EXC 125,13,31
46204945,2025-03-17,jerusalem area and surroundings,KTM,Enduro EXC 125,2007,125,A1,0,3,orange,0.0,1,2025-04-04,KTM Enduro EXC 125,13,31
47028666,2025-03-24,petah tikva area,KTM,Enduro EXC 125,2014,125,A2,0,2,orange,0.0,1,2025-04-04,KTM Enduro EXC 125,13,31
53503877,2025-03-03,upper galilee,KTM,Enduro EXC 125,2015,125,A2,0,8,orange,26500.0,1,2025-04-04,KTM Enduro EXC 125,13,31
56972105,2025-03-10,ariel yehuda area,KTM,Enduro EXC 125,2016,125,A2,2600,6,orange,19000.0,1,2025-04-04,KTM Enduro EXC 125,13,31
57085726,2025-03-03,upper galilee,KTM,Enduro EXC 125,2016,125,A2,270,3,white,24000.0,1,2025-04-04,KTM Enduro EXC 125,13,31
59263936,2024-12-29,tel aviv,KTM,Enduro EXC 125,2008,125,A2,0,7,orange,21900.0,1,2025-04-04,KTM Enduro EXC 125,13,31
64009879,2025-02-26,negev west,KTM,Enduro EXC 125,2011,125,A2,0,7,orange,16500.0,1,2025-04-04,KTM Enduro EXC 125,13,31
72936547,2025-03-22,tel aviv,KTM,Enduro EXC 125,2016,125,A2,0,5,white,29500.0,1,2025-04-04,KTM Enduro EXC 125,13,31
78672158,2025-01-06,netanya,KTM,Enduro EXC 125,2008,125,A2,350,8,orange,12000.0,1,2025-04-04,KTM Enduro EXC 125,13,31
79158305,2025-03-25,shfela,KTM,Enduro EXC 125,2011,125,A2,0,5,orange,19500.0,1,2025-04-04,KTM Enduro EXC 125,13,31
89905367,2025-03-25,holon bat yam,KTM,Enduro EXC 125,2010,125,A2,60000,8,orange,0.0,1,2025-04-02,KTM Enduro EXC 125,13,31
41082139,2025-01-15,rishon leziion area,QJ MOTOR,SRK400,2024,400,A1,17000,1,Pearl White,20000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
41639737,2025-03-26,raanana kfar saba,QJ MOTOR,SRK400,2024,400,A1,10500,1,black,22000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
48039518,2025-03-04,petah tikva area,QJ MOTOR,SRK400,2023,400,A1,12000,1,black,23500.0,1,2025-04-04,QJ MOTOR SRK400,13,31
54045714,2025-03-30,beer sheva area,QJ MOTOR,SRK400,2024,400,A1,5200,1,Metallic Silver,0.0,1,2025-04-04,QJ MOTOR SRK400,13,31
58640863,2025-02-09,petah tikva area,QJ MOTOR,SRK400,2024,400,A1,15200,2,black,20000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
59417421,2025-03-05,jerusalem area and surroundings,QJ MOTOR,SRK400,2023,400,A1,24000,3,orange,0.0,1,2025-04-04,QJ MOTOR SRK400,13,31
62932679,2025-02-24,eilat and arava,QJ MOTOR,SRK400,2024,400,A1,3200,1,gray,22000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
69762440,2025-03-29,bikat ono,QJ MOTOR,SRK400,2024,400,A1,7500,1,White Metallic,21000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
74753391,2024-12-25,eilat and arava,QJ MOTOR,SRK400,2024,400,A1,3500,1,white,23999.0,1,2025-04-04,QJ MOTOR SRK400,13,31
75432094,2025-02-22,ariel yehuda area,QJ MOTOR,SRK400,2024,400,A1,16000,1,gray,18500.0,1,2025-04-04,QJ MOTOR SRK400,13,31
77918689,2025-04-03,petah tikva area,QJ MOTOR,SRK400,2023,400,A1,22000,2,gray,21000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
83364285,2025-01-11,rishon leziion area,QJ MOTOR,SRK400,2024,400,A1,5700,2,gray,25000.0,1,2025-04-04,QJ MOTOR SRK400,13,31
83807018,2025-03-07,ashdod askelon,QJ MOTOR,SRK400,2024,400,A1,12000,2,Metallic gray,0.0,1,2025-04-04,QJ MOTOR SRK400,13,31
47705700,2025-03-13,upper galilee,Bmw,F-850GS,2019,850,A,12000,2,Green Metallic,66000.0,1,2025-04-04,Bmw F-850GS,13,31
48130438,2025-03-23,tel aviv,Bmw,F-850GS,2021,850,A,45000,1,red,69000.0,1,2025-04-04,Bmw F-850GS,13,31
51522157,2025-01-15,tel aviv,Bmw,F-850GS,2019,850,A,64998,3,Pearl White,59000.0,1,2025-04-04,Bmw F-850GS,13,31
52103861,2025-03-18,sharon north,Bmw,F-850GS,2020,850,A,60000,2,bottle green,63500.0,1,2025-04-04,Bmw F-850GS,13,31
57643137,2025-01-03,rosh haaien and surroundings,Bmw,F-850GS,2020,850,A,63500,2,white,59500.0,1,2025-04-04,Bmw F-850GS,13,31
58549908,2025-02-18,akko and naharyya area,Bmw,F-850GS,2021,850,A,24500,4,black,67000.0,1,2025-04-04,Bmw F-850GS,13,31
62487236,2025-03-20,hod hasharon and surroundings,Bmw,F-850GS,2021,850,A,4900,1,black,79000.0,1,2025-04-04,Bmw F-850GS,13,31
65264184,2025-03-22,afula and valleys,Bmw,F-850GS,2020,850,A,39000,5,white,65000.0,1,2025-04-04,Bmw F-850GS,13,31
67726633,2024-11-21,beer sheva area,Bmw,F-850GS,2021,850,A1,35000,2,Dark Blue Metallic,68000.0,1,2025-04-04,Bmw F-850GS,13,31
73559820,2025-03-28,tel aviv,Bmw,F-850GS,2022,850,A,42000,3,black,70000.0,1,2025-04-04,Bmw F-850GS,13,31
84238815,2025-02-26,haifa,Bmw,F-850GS,2023,850,A,5200,2,Dark Blue Metallic,89500.0,1,2025-04-04,Bmw F-850GS,13,31
85805324,2024-10-23,tel aviv,Bmw,F-850GS,2021,850,A1,37000,1,black,67000.0,1,2025-04-04,Bmw F-850GS,13,31
89128702,2024-07-07,hod hasharon and surroundings,Bmw,F-850GS,2022,850,A,30000,1,black,80000.0,1,2025-04-04,Bmw F-850GS,13,31
43055432,2025-03-26,rosh haaien and surroundings,Honda,CB500F,2015,500,A1,50000,2,black,18000.0,1,2025-04-04,Honda CB500F,13,31
44655900,2025-04-01,haifa,Honda,CB500F,2021,500,A1,22000,2,Light Blue,28000.0,1,2025-04-02,Honda CB500F,13,31
47883678,2025-03-22,tel aviv,Honda,CB500F,2018,500,A1,61500,2,Red Metallic,19000.0,1,2025-04-04,Honda CB500F,13,31
55643219,2025-02-23,ashdod askelon,Honda,CB500F,2015,500,A1,78000,6,black,11999.0,1,2025-04-04,Honda CB500F,13,31
69801326,2025-03-27,netanya,Honda,CB500F,2017,500,A1,49150,10,Yellow Metallic,22500.0,1,2025-04-04,Honda CB500F,13,31
72063203,2025-03-12,ramat gan givataim,Honda,CB500F,2021,500,A1,23420,2,black,28000.0,1,2025-04-04,Honda CB500F,13,31
72274470,2025-03-27,negev area,Honda,CB500F,2015,500,A1,97000,6,white,13000.0,1,2025-04-04,Honda CB500F,13,31
72473961,2024-11-02,carmiel area,Honda,CB500F,2018,500,A1,17900,3,Metallic Gold,26000.0,1,2025-04-04,Honda CB500F,13,31
73696683,2025-02-25,ramat gan givataim,Honda,CB500F,2017,500,A1,76000,7,Yellow Metallic,17500.0,1,2025-04-04,Honda CB500F,13,31
73988704,2025-03-13,nazareth shfaram area,Honda,CB500F,2015,500,A1,70000,4,white,18000.0,1,2025-04-04,Honda CB500F,13,31
79214801,2025-03-18,ramat hasharon herzeliya,Honda,CB500F,2022,500,A1,10000,1,black,32000.0,1,2025-04-04,Honda CB500F,13,31
84358643,2025-02-04,haifa,Honda,CB500F,2021,500,A1,26500,5,blue,0.0,1,2025-04-04,Honda CB500F,13,31
86632820,2025-03-09,nesher and krayot,Honda,CB500F,2021,500,A1,56000,1,blue,30000.0,1,2025-04-04,Honda CB500F,13,31
48193229,2025-03-14,ariel yehuda area,Honda,Transalp 750,2024,750,A,850,2,gray,66700.0,1,2025-04-04,Honda Transalp 750,13,31
49176764,2025-02-05,akko and naharyya area,Honda,Transalp 750,2024,750,A,1400,1,black,69000.0,1,2025-04-04,Honda Transalp 750,13,31
49337436,2025-03-07,ramle lod,Honda,Transalp 750,2023,700,A1,12000,1,black,60000.0,1,2025-04-04,Honda Transalp 750,13,31
58712507,2025-02-22,akko and naharyya area,Honda,Transalp 750,2024,750,A,7600,1,black,63500.0,1,2025-04-04,Honda Transalp 750,13,31
59833919,2024-08-24,petah tikva area,Honda,Transalp 750,2023,750,A,11000,1,black,63750.0,1,2025-04-04,Honda Transalp 750,13,31
61435169,2024-07-23,beer sheva area,Honda,Transalp 750,2008,700,A,80000,3,Grey mouse,18000.0,1,2025-04-04,Honda Transalp 750,13,31
62656657,2025-02-16,holon bat yam,Honda,Transalp 750,2023,750,A,28000,1,black,58000.0,1,2025-04-04,Honda Transalp 750,13,31
66675056,2025-01-01,sharon north,Honda,Transalp 750,2024,750,A,7400,1,Metallic gray,65000.0,1,2025-04-02,Honda Transalp 750,13,31
73663804,2025-04-04,nes tziona rehovot,Honda,Transalp 750,2023,750,A,22500,1,white,55000.0,1,2025-04-04,Honda Transalp 750,13,31
75109790,2025-03-17,hadera area,Honda,Transalp 750,2024,750,A,4300,1,gray,65000.0,1,2025-04-04,Honda Transalp 750,13,31
77703215,2025-04-04,nazareth shfaram area,Honda,Transalp 750,2023,750,A,10000,3,gray,0.0,1,2025-04-04,Honda Transalp 750,13,31
84397503,2025-03-27,nazareth shfaram area,Honda,Transalp 750,2024,750,A1,17000,1,Metallic gray,63000.0,1,2025-04-04,Honda Transalp 750,13,31
85788073,2025-03-02,zichron and hof hacarmel,Honda,Transalp 750,2023,750,A,11000,1,black,58000.0,1,2025-04-04,Honda Transalp 750,13,31
48134857,2025-02-08,upper galilee,Kawasaki,Z1000SX,2020,1000,A,37500,3,black,59000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
49378434,2025-03-21,nesher and krayot,Kawasaki,Z1000SX,2019,1000,A,53800,2,blue,50900.0,1,2025-04-04,Kawasaki Z1000SX,13,31
58144610,2024-12-26,jerusalem area and surroundings,Kawasaki,Z1000SX,2021,1000,A,48000,2,Black Metallic,60000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
61407841,2025-03-28,afula and valleys,Kawasaki,Z1000SX,2023,1000,A,42000,1,black,71000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
61440611,2025-03-08,bnei brak givat shmuel,Kawasaki,Z1000SX,2014,1000,A,90000,1,black,0.0,1,2025-04-04,Kawasaki Z1000SX,13,31
67772855,2025-03-20,nazareth shfaram area,Kawasaki,Z1000SX,2022,1000,A,29000,2,black,69000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
79208572,2025-03-13,hadera area,Kawasaki,Z1000SX,2023,1000,A,13500,2,black,72000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
79347916,2024-12-11,tel aviv,Kawasaki,Z1000SX,2019,1000,A,25000,3,greenish,54000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
82380604,2025-03-16,gedera and surroundings,Kawasaki,Z1000SX,2021,1000,A,42000,2,black,60000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
82600086,2025-01-24,raanana kfar saba,Kawasaki,Z1000SX,2020,1000,A,36000,5,black,58000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
85520755,2024-09-14,nazareth shfaram area,Kawasaki,Z1000SX,2019,1000,A,48000,1,Black Metallic,60000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
85730338,2025-01-15,hadera area,Kawasaki,Z1000SX,2020,1000,A,65000,2,black,63000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
97970026,2024-07-30,netanya,Kawasaki,Z1000SX,2019,1000,A,40000,2,Black Metallic,57000.0,1,2025-04-04,Kawasaki Z1000SX,13,31
43338529,2025-01-09,negev west,Royal anfield,הימאלאין 410,2022,400,A1,20000,1,Grey mouse,26000.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
48703098,2025-01-02,tel aviv,Royal anfield,הימאלאין 410,2023,400,A1,15000,2,Black Metallic,0.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
51750960,2025-03-11,tel aviv,Royal anfield,הימאלאין 410,2022,400,A1,4000,1,White Metallic,27000.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
61861522,2025-02-22,rishon leziion area,Royal anfield,הימאלאין 410,2022,400,A1,12500,4,white,20000.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
71949510,2025-03-29,sharon north,Royal anfield,הימאלאין 410,2023,400,A1,9500,2,gray,21000.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
72378111,2024-12-06,yokneam tivon area,Royal anfield,הימאלאין 410,2022,400,A1,5500,2,black,25000.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
75722447,2025-02-17,sharon north,Royal anfield,הימאלאין 410,2023,400,A1,16000,1,Metallic Brown,20500.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
76241720,2025-03-16,jerusalem area and surroundings,Royal anfield,הימאלאין 410,2023,400,A1,4500,2,black,23500.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
77245168,2025-01-28,tel aviv,Royal anfield,הימאלאין 410,2023,400,A1,28000,2,blue,23897.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
78560134,2025-03-21,galil low,Royal anfield,הימאלאין 410,2023,400,A1,6500,1,gray,28500.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
81804563,2024-12-12,tel aviv,Royal anfield,הימאלאין 410,2021,400,A1,12000,2,gray,22500.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
95456541,2025-03-31,ramat gan givataim,Royal anfield,הימאלאין 410,2022,400,A1,2500,1,gray,19990.0,1,2025-04-04,Royal_anfield הימאלאין 410,13,31
99537874,2025-03-12,netanya,Royal anfield,הימאלאין 410,2023,400,A1,2000,2,blue,25000.0,1,2025-04-02,Royal_anfield הימאלאין 410,13,31
42592832,2025-01-15,afula and valleys,Yamaha,WR250F,2020,250,A1,9800,4,white,37000.0,1,2025-04-04,Yamaha WR250F,13,31
51567955,2025-01-06,ariel yehuda area,Yamaha,WR250F,2011,250,A1,10000,4,white,12000.0,1,2025-04-04,Yamaha WR250F,13,31
53584544,2025-04-03,ramat hasharon herzeliya,Yamaha,WR250F,2006,250,A1,13700,2,blue,0.0,1,2025-04-04,Yamaha WR250F,13,31
55061263,2025-01-15,beer sheva area,Yamaha,WR250F,2019,250,A1,7000,4,blue,33000.0,1,2025-04-04,Yamaha WR250F,13,31
62644860,2025-01-13,netanya,Yamaha,WR250F,2005,250,A1,0,6,blue,13000.0,1,2025-04-04,Yamaha WR250F,13,31
67982905,2024-07-28,yokneam tivon area,Yamaha,WR250F,2003,250,A1,0,2,blue,10000.0,1,2025-04-04,Yamaha WR250F,13,31
77235723,2025-03-13,afula and valleys,Yamaha,WR250F,2018,250,A1,14000,3,blue,28000.0,1,2025-04-04,Yamaha WR250F,13,31
78227761,2024-11-18,modiin and surroundings,Yamaha,WR250F,2016,250,A1,13123,4,Light Blue,30000.0,1,2025-04-04,Yamaha WR250F,13,31
79538602,2025-03-23,south mountain area,Yamaha,WR250F,2007,250,A1,0,10,blue,12000.0,1,2025-04-04,Yamaha WR250F,13,31
83042470,2025-03-29,beer sheva area,Yamaha,WR250F,2020,250,A1,16500,4,blue,29000.0,1,2025-04-02,Yamaha WR250F,13,31
83293952,2024-07-28,yokneam tivon area,Yamaha,WR250F,2007,250,A1,0,4,blue,12500.0,1,2025-04-04,Yamaha WR250F,13,31
86517756,2025-03-21,jerusalem area and surroundings,Yamaha,WR250F,2017,250,A1,9000,3,blue,28000.0,1,2025-04-04,Yamaha WR250F,13,31
88059856,2025-03-10,yokneam tivon area,Yamaha,WR250F,2020,250,A1,8900,3,blue,34999.0,1,2025-04-04,Yamaha WR250F,13,31
44200006,2025-01-23,jerusalem area and surroundings,Beta,RR 125,2019,125,A2,5000,4,white,25000.0,1,2025-04-04,Beta RR 125,12,32
47720995,2025-04-04,maale adumim area,Beta,RR 125,2020,125,A2,5000,3,black,0.0,1,2025-04-04,Beta RR 125,12,32
53143052,2025-04-01,ramat hasharon herzeliya,Beta,RR 125,2022,125,A2,0,3,red,29500.0,1,2025-04-04,Beta RR 125,12,32
59473334,2025-03-21,negev area,Beta,RR 125,2021,125,A2,5000,2,red,27000.0,1,2025-04-04,Beta RR 125,12,32
62549011,2025-02-25,sharon north,Beta,RR 125,2019,125,A2,2450,5,white,15500.0,1,2025-04-04,Beta RR 125,12,32
63107458,2025-03-17,beit shemesh and surroundings,Beta,RR 125,2021,125,A2,1400,4,purple,25000.0,1,2025-04-04,Beta RR 125,12,32
65494087,2025-03-09,raanana kfar saba,Beta,RR 125,2020,125,A2,4900,3,black,18500.0,1,2025-04-04,Beta RR 125,12,32
65965552,2025-02-26,rishon leziion area,Beta,RR 125,2020,125,A2,2500,3,red,26000.0,1,2025-04-04,Beta RR 125,12,32
71997944,2025-02-16,hagolan,Beta,RR 125,2022,125,A2,2500,1,red,23200.0,1,2025-04-04,Beta RR 125,12,32
79443596,2025-01-28,netanya,Beta,RR 125,2020,125,A2,2000,2,black,18000.0,1,2025-04-04,Beta RR 125,12,32
87207016,2024-12-22,shfela,Beta,RR 125,2018,125,A2,1400,4,red,24000.0,1,2025-04-04,Beta RR 125,12,32
96921509,2022-04-27,beer sheva area,Beta,RR 125,2019,125,A2,0,5,black,14900.0,1,2025-04-04,Beta RR 125,12,32
43097236,2024-10-08,modiin and surroundings,Beta,RR300,2023,300,A1,160,1,blue,46000.0,1,2025-04-04,Beta RR300,12,32
47465108,2025-03-13,ramat hasharon herzeliya,Beta,RR300,2019,300,A1,2100,3,white,28000.0,1,2025-04-04,Beta RR300,12,32
47784084,2025-01-23,haifa,Beta,RR300,2021,300,A1,1500,6,red,29000.0,1,2025-04-04,Beta RR300,12,32
57232235,2025-03-21,netanya,Beta,RR300,2025,300,A1,50,1,blue,69800.0,1,2025-04-04,Beta RR300,12,32
58998524,2024-04-10,rishon leziion area,Beta,RR300,2022,300,A1,160000,1,red,37000.0,1,2025-04-04,Beta RR300,12,32
62794952,2025-01-20,hadera area,Beta,RR300,2019,300,A1,1234567,2,white,22000.0,1,2025-04-02,Beta RR300,12,32
69054372,2025-01-02,hadera area,Beta,RR300,2019,300,A1,3000,2,white,23500.0,1,2025-04-02,Beta RR300,12,32
69544817,2024-04-25,afula and valleys,Beta,RR300,2016,300,A1,4400,3,red,17000.0,1,2025-04-04,Beta RR300,12,32
73845538,2025-01-28,negev area,Beta,RR300,2022,300,A1,0,2,red,43000.0,1,2025-04-04,Beta RR300,12,32
82578507,2024-12-08,negev west,Beta,RR300,2022,300,A1,0,2,red,41000.0,1,2025-04-04,Beta RR300,12,32
85024815,2024-05-29,modiin and surroundings,Beta,RR300,2022,300,A1,130,1,red,40000.0,1,2025-04-04,Beta RR300,12,32
86740073,2025-01-18,beit shean valley,Beta,RR300,2018,300,A1,3432,5,red,24000.0,1,2025-04-04,Beta RR300,12,32
42550501,2025-03-23,eilat and arava,Honda,Other,2022,125,A2,8000,2,black,16000.0,1,2025-04-04,Honda Other,12,32
47241093,2025-03-27,tel aviv,Honda,Other,2019,250,A1,28000,1,Black Metallic,18000.0,1,2025-04-04,Honda Other,12,32
48440182,2025-03-08,rosh haaien and surroundings,Honda,Other,2025,1000,A,1000,1,red,79000.0,1,2025-04-04,Honda Other,12,32
52052943,2025-01-25,hadera area,Honda,Other,2022,125,A2,63000,1,Grey mouse,13000.0,1,2025-04-04,Honda Other,12,32
56216507,2025-01-29,rosh haaien and surroundings,Honda,Other,1979,500,A1,0,10,Metallic Bordeaux,35000.0,1,2025-04-04,Honda Other,12,32
69054031,2025-02-27,netanya,Honda,Other,2016,125,A2,62000,6,black,6500.0,1,2025-04-04,Honda Other,12,32
69837835,2025-03-05,hadera area,Honda,Other,2020,125,A2,56921,1,black,7000.0,1,2025-04-04,Honda Other,12,32
72281739,2025-03-10,bikat ono,Honda,Other,2024,350,A1,12000,1,Metallic Silver,39500.0,1,2025-04-04,Honda Other,12,32
77765135,2025-01-16,rishon leziion area,Honda,Other,1978,750,A1,42000,4,Bordeaux,0.0,1,2025-04-04,Honda Other,12,32
77915678,2025-03-17,beit shemesh and surroundings,Honda,Other,2025,500,A1,1200,1,black,49000.0,1,2025-04-04,Honda Other,12,32
78075179,2024-09-10,ramat gan givataim,Honda,Other,2022,350,A1,7600,2,gray,33125.0,1,2025-04-04,Honda Other,12,32
96846356,2024-03-07,ramat hasharon herzeliya,Honda,Other,1982,750,A,12000,1,black,45000.0,1,2025-04-04,Honda Other,12,32
44220482,2025-03-11,beer sheva area,Kawasaki,ZX-636R / 6R,2017,600,A,52000,10,black,40000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
46556451,2024-11-15,jerusalem area and surroundings,Kawasaki,ZX-636R / 6R,2019,600,A,28000,4,black,65000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
55544883,2025-01-20,tel aviv,Kawasaki,ZX-636R / 6R,2016,600,A,53000,7,green,0.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
61093297,2024-07-22,tel aviv,Kawasaki,ZX-636R / 6R,2005,600,A,64000,3,greenish,30000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
62690383,2024-12-12,ashdod askelon,Kawasaki,ZX-636R / 6R,2016,600,A,50000,6,Black Metallic,48000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
63877954,2025-01-14,sharon north,Kawasaki,ZX-636R / 6R,2020,600,A,45000,4,black,59000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
73991222,2025-02-09,beer sheva area,Kawasaki,ZX-636R / 6R,2024,600,A,12000,1,bright green,75000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
74942043,2025-02-21,haifa,Kawasaki,ZX-636R / 6R,2015,650,A,74000,10,greenish,50000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
78126602,2024-12-29,tel aviv,Kawasaki,ZX-636R / 6R,2024,600,A,3500,1,bright green,90000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
82536720,2025-03-12,ramat hasharon herzeliya,Kawasaki,ZX-636R / 6R,2020,600,A,30700,3,greenish,65000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
85350940,2024-11-21,akko and naharyya area,Kawasaki,ZX-636R / 6R,2021,600,A,13000,2,greenish,70000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
85765033,2025-03-24,petah tikva area,Kawasaki,ZX-636R / 6R,2024,600,A,5665,1,Black Metallic,110000.0,1,2025-04-04,Kawasaki ZX-636R / 6R,12,32
43148024,2024-12-03,sharon north,Keeway,Superlights 125,2018,125,A2,5000,6,black,8500.0,1,2025-04-04,Keeway Superlights 125,12,32
47580133,2025-03-25,jerusalem area and surroundings,Keeway,Superlights 125,2020,125,A2,13100,7,black,8000.0,1,2025-04-04,Keeway Superlights 125,12,32
53697341,2025-03-16,tel aviv,Keeway,Superlights 125,2025,125,A2,0,0,black,14986.0,1,2025-04-04,Keeway Superlights 125,12,32
67532736,2024-10-22,raanana kfar saba,Keeway,Superlights 125,2021,125,A2,0,1,Black Metallic,12000.0,1,2025-04-04,Keeway Superlights 125,12,32
73934702,2025-03-25,jerusalem area and surroundings,Keeway,Superlights 125,2020,125,A2,15000,2,black,7500.0,1,2025-04-04,Keeway Superlights 125,12,32
74187912,2024-12-19,holon bat yam,Keeway,Superlights 125,2017,125,A2,9100,5,orange,11500.0,1,2025-04-04,Keeway Superlights 125,12,32
76314253,2025-03-13,tel aviv,Keeway,Superlights 125,2023,125,A2,5200,3,black,9950.0,1,2025-04-04,Keeway Superlights 125,12,32
77008807,2025-04-01,nesher and krayot,Keeway,Superlights 125,2016,125,A2,0,3,black,0.0,1,2025-04-04,Keeway Superlights 125,12,32
77340049,2024-12-03,rishon leziion area,Keeway,Superlights 125,2021,125,A1,2800,1,black,12000.0,1,2025-04-04,Keeway Superlights 125,12,32
86703122,2024-09-18,ramat menashe,Keeway,Superlights 125,2019,125,A2,13800,3,Brown,8900.0,1,2025-04-04,Keeway Superlights 125,12,32
88039762,2025-02-25,maale adumim area,Keeway,Superlights 125,2020,125,A2,12824,6,black,7500.0,1,2025-04-04,Keeway Superlights 125,12,32
97647663,2024-11-27,tel aviv,Keeway,Superlights 125,2022,125,A2,19000,1,black,10900.0,1,2025-04-04,Keeway Superlights 125,12,32
41403876,2025-03-24,ramat gan givataim,Royal anfield,Meteor 350,2023,350,A1,31000,1,yellow,14990.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
41468699,2025-03-26,sharon north,Royal anfield,Meteor 350,2023,350,A1,3700,1,yellow,21500.0,1,2025-04-02,Royal_anfield Meteor 350,12,32
45504412,2025-03-03,tel aviv,Royal anfield,Meteor 350,2024,350,A1,14500,2,eggplant purple,0.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
55293055,2024-12-01,shfela,Royal anfield,Meteor 350,2022,350,A1,15000,2,Brown,20000.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
58177762,2025-03-22,hod hasharon and surroundings,Royal anfield,Meteor 350,2024,350,A1,3500,2,black,19500.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
58438302,2025-01-05,ramat hasharon herzeliya,Royal anfield,Meteor 350,2021,350,A1,29000,2,blue,16900.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
65374064,2025-02-08,ramat gan givataim,Royal anfield,Meteor 350,2022,350,A1,6200,1,green,22500.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
68498098,2025-03-27,tel aviv,Royal anfield,Meteor 350,2022,350,A1,51933,3,Dark Blue,14900.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
77872682,2025-03-31,netanya,Royal anfield,Meteor 350,2022,350,A1,51900,4,yellow,14000.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
83272705,2024-12-15,netanya,Royal anfield,Meteor 350,2023,350,A1,20000,2,white,19000.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
87067635,2025-03-21,negev west,Royal anfield,Meteor 350,2022,350,A1,9250,1,black,20000.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
93974929,2024-03-25,kineret area,Royal anfield,Meteor 350,2023,350,A1,17000,1,Red Metallic,0.0,1,2025-04-04,Royal_anfield Meteor 350,12,32
51820014,2025-01-25,rishon leziion area,Royal anfield,Other,2023,650,A1,8700,1,bottle green,33900.0,1,2025-04-04,Royal_anfield Other,12,32
56883410,2025-04-03,netanya,Royal anfield,Other,2024,650,A,900,1,Bordeaux,40000.0,1,2025-04-04,Royal_anfield Other,12,32
58440150,2024-12-09,netanya,Royal anfield,Other,2023,350,A1,13000,3,blue,16900.0,1,2025-04-04,Royal_anfield Other,12,32
63800269,2025-03-28,raanana kfar saba,Royal anfield,Other,2023,350,A1,7000,1,white,23000.0,1,2025-04-04,Royal_anfield Other,12,32
66701307,2025-01-10,jerusalem area and surroundings,Royal anfield,Other,2018,500,A1,19000,5,black,19000.0,1,2025-04-04,Royal_anfield Other,12,32
67107375,2025-02-13,beer sheva area,Royal anfield,Other,2024,650,A1,2500,1,bottle green,39500.0,1,2025-04-04,Royal_anfield Other,12,32
